曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.9745,21,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.915,21,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.811,21,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.7331,21,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.659,21,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.5912,21,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.5308,21,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.4802,21,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.4322,21,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.0649,22,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.0041,22,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.8899,22,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.8059,22,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.7254,22,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.6513,22,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.585,22,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.5313,22,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.1639,23,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.1031,23,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.9771,23,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.8867,23,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.799,23,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.7174,23,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.6423,23,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.2737,24,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.2156,24,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.0759,24,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.9796,24,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.8855,24,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.7975,24,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.3907,25,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.3396,25,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.1822,25,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.0804,25,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,6.9796,25,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.5132,26,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.4778,26,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.2946,26,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.1885,26,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.6383,27,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.639,27,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.4086,27,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.7668,28,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.8876,28,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-26,0,7.6368,29,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2937,1,29,29Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2541,1,28,28Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2081,1,27,27Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1656,1,26,26Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1241,1,25,25Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0837,1,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0446,1,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0066,1,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.969,1,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9317,1,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8936,1,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8548,1,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8138,1,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7699,1,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7225,1,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6703,1,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6131,1,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.5497,1,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4791,1,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4021,1,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.319,1,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.231,1,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.1412,1,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.0531,1,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.9757,1,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.9169,1,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.8306,1,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.7371,1,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.8137,1,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3935,2,28,28Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3526,2,27,27Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3048,2,26,26Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2609,2,25,25Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2182,2,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1767,2,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1367,2,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.098,2,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0599,2,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0222,2,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9838,2,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9448,2,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9036,2,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8594,2,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8115,2,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7586,2,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7004,2,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6354,2,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.5624,2,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4821,2,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.3946,2,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.3009,2,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.2037,2,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.1069,2,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.0203,2,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.954,2,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.8396,2,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,3.6577,2,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5142,3,27,27Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4722,3,26,26Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.423,3,25,25Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.378,3,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3343,3,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2922,3,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2519,3,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.213,3,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.175,3,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1378,3,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1,3,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0618,3,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0217,3,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9786,3,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.932,3,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8802,3,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8231,3,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7591,3,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6866,3,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6066,3,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.519,3,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4247,3,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.3272,3,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.2311,3,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.1512,3,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.1112,3,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.0288,3,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6207,4,26,26Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5773,4,25,25Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5262,4,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4798,4,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4349,4,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3919,4,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3508,4,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3115,4,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2733,4,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2361,4,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1986,4,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1608,4,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1213,4,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0787,4,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0327,4,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9814,4,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9245,4,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8602,4,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7867,4,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7047,4,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6139,4,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.5146,4,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.41,4,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.3043,4,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.2163,4,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.1971,4,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7258,5,25,25Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.681,5,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6279,5,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.58,5,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5338,5,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4897,5,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4479,5,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4082,5,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3698,5,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3327,5,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2955,5,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2584,5,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2196,5,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.178,5,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1329,5,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0823,5,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.026,5,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9618,5,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8875,5,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8036,5,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.709,5,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.603,5,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4873,5,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.3614,5,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.2363,5,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8394,6,24,24Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7932,6,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7382,6,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6888,6,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6415,6,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5965,6,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5543,6,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5145,6,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4764,6,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4401,6,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.404,6,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3684,6,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3315,6,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.292,6,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2494,6,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2014,6,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.148,6,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0868,6,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0152,6,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9339,6,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8414,6,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7368,6,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.6214,6,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.4922,6,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9455,7,23,23Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8976,7,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8404,7,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7893,7,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7406,7,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6946,7,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6517,7,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6117,7,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5739,7,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5382,7,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5031,7,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4691,7,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.434,7,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3968,7,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3569,7,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3119,7,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2619,7,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2042,7,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1361,7,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0583,7,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9694,7,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.8681,7,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.7568,7,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.0421,8,22,22Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9923,8,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9324,8,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8794,8,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8289,8,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7815,8,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7376,8,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6971,8,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6591,8,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6238,8,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5895,8,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5567,8,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5235,8,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4883,8,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.451,8,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4089,8,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3622,8,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3082,8,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2435,8,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.1693,8,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.0839,8,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,4.9849,8,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.1308,9,21,21Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.0788,9,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.0158,9,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9604,9,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9078,9,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8586,9,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8134,9,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.772,9,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7335,9,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6982,9,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6644,9,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6327,9,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6009,9,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5677,9,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5328,9,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4935,9,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4503,9,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4001,9,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.339,9,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.2688,9,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.188,9,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.2125,10,20,20Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.1579,10,19,19Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.0915,10,18,18Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.0332,10,17,17Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.978,10,16,16Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.9266,10,15,15Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8796,10,14,14Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.8368,10,13,13Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7974,10,12,12Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.7618,10,11,11Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.728,10,10,10Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.697,10,9,9Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6663,10,8,8Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6347,10,7,7Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.6019,10,6,6Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.5651,10,5,5Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.525,10,4,4Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4786,10,3,3Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.4206,10,2,2Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,5.3539,10,1,1Y
上海清算所中资美元债收益率曲线(A-),远期的到期,2026-02-27,0,6.2895,11,19,19Y
