曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.0895,1,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.0132,1,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,1.9686,1,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,1.8752,1,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,1.8431,1,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5158,2,13,13Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5009,2,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.486,2,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.4707,2,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.4543,2,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.4365,2,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.4068,2,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.3585,2,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.2466,2,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.1544,2,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.0723,2,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.0332,2,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,1.9079,2,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5751,3,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5632,3,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.552,3,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5412,3,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5304,3,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5195,3,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.497,3,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.455,3,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.3362,3,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.2402,3,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.1571,3,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.1613,3,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6188,4,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6092,4,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6011,4,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5942,4,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5885,4,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5845,4,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5691,4,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5329,4,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.3972,4,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.2809,4,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.1529,4,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6725,5,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6669,5,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6641,5,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6641,5,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.668,5,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6778,5,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6801,5,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6662,5,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.5239,5,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.4121,5,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7055,6,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7028,6,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7041,6,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7103,6,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7235,6,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7488,6,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7744,6,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7984,6,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6386,6,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7149,7,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.713,7,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7161,7,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7258,7,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7462,7,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7877,7,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.8452,7,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.963,7,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6756,8,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6673,8,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6627,8,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6625,8,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.67,8,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6965,8,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7243,8,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6667,9,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.655,9,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6462,9,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6408,9,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6418,9,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6679,9,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6664,10,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6516,10,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6386,10,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6267,10,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.615,10,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6801,11,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6644,11,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6509,11,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6386,11,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6947,12,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6778,12,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6634,12,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.711,13,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.6926,13,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-12,0,2.7298,14,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.443,1,14,14Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4291,1,13,13Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4144,1,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.398,1,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3789,1,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3558,1,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3067,1,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.2682,1,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.1838,1,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.0861,1,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.0052,1,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,1.9499,1,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,1.8558,1,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,1.8156,1,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4998,2,13,13Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4885,2,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4769,2,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4641,2,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4489,2,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4305,2,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3834,2,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3496,2,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.2623,2,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.1573,2,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.071,2,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.0191,2,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,1.8969,2,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5586,3,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5506,3,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5431,3,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5351,3,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5257,3,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5143,3,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4713,3,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4466,3,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3589,3,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.248,3,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.1609,3,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.1438,3,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6023,4,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5972,4,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5933,4,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5897,4,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5859,4,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5815,4,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5417,4,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5269,4,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4339,4,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.3018,4,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.1784,4,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6511,5,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6502,5,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6515,5,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6549,5,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6602,5,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6686,5,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6385,5,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6491,5,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.5665,5,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.4283,5,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6794,6,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6814,6,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.687,6,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6963,6,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7105,6,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7328,6,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7125,6,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7641,6,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7086,6,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6753,7,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.677,7,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.683,7,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6937,7,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.711,7,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7414,7,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7145,7,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.8212,7,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6521,8,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6507,8,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6532,8,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6596,8,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6723,8,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6999,8,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6051,8,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6607,9,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6606,9,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.666,9,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6788,9,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7073,9,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.7973,9,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6312,10,5,5Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6242,10,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6199,10,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6173,10,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.615,10,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6356,11,4,4Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6274,11,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6225,11,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6196,11,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6412,12,3,3Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6315,12,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6255,12,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6493,13,2,2Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6377,13,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-13,0,2.6613,14,1,1Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.4351,1,14,14Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.4184,1,13,13Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.4013,1,12,12Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.3829,1,11,11Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.3627,1,10,10Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.3398,1,9,9Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.3027,1,8,8Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.2665,1,7,7Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.1731,1,6,6Y
上海清算所中短期票据收益率曲线(超AAA),远期的到期,2026-02-14,0,2.0544,1,5,5Y
