曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9849,10,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9904,10,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9539,10,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.8622,10,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.7041,10,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.5185,10,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.4007,10,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0236,11,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0496,11,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0732,11,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0929,11,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1192,11,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1027,11,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0251,11,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.8622,11,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.6394,11,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0787,12,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1159,12,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1538,12,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1926,12,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.2491,12,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.2672,12,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.2272,12,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0919,12,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0765,13,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1203,13,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1674,13,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.2198,13,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.305,13,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.3592,13,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.367,13,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0227,14,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0663,14,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1135,14,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1676,14,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.2724,14,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.3511,14,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.951,15,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9896,15,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0294,15,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.0715,15,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,3.1912,15,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.8865,16,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9184,16,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9449,16,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9483,16,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.8647,17,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9027,17,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.9414,17,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.8247,18,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.863,18,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-04,0,2.7853,19,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.463,1,19,19Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.449,1,18,18Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4308,1,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4053,1,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3765,1,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3301,1,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2651,1,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.187,1,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1164,1,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0703,1,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0366,1,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.017,1,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.9782,1,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.9642,1,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.8771,1,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.8271,1,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.7655,1,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.7262,1,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.6945,1,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5157,2,18,18Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5031,2,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4862,2,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4616,2,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4336,2,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3867,2,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3195,2,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2375,2,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1635,2,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1164,2,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0833,2,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0668,2,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0287,2,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0212,2,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.925,2,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.873,2,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.802,2,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.7584,2,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5704,3,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5595,3,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5442,3,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5209,3,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4942,3,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.447,3,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3774,3,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2913,3,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2134,3,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1655,3,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1337,3,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1219,3,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0861,3,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0903,3,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.9826,3,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.9319,3,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,1.8464,3,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6257,4,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6169,4,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6036,4,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5818,4,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5568,4,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5095,4,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4374,4,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3464,4,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.264,4,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2151,4,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1852,4,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1806,4,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1493,4,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.175,4,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0529,4,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0192,4,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6748,5,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.668,5,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6567,5,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6365,5,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.613,5,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5651,5,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4894,5,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3916,5,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3021,5,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2504,5,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2207,5,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2233,5,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1946,5,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2555,5,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0873,5,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7254,6,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7211,6,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7124,6,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6943,6,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.673,6,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6248,6,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5452,6,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4392,6,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3409,6,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2853,6,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.256,6,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2707,6,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2501,6,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4279,6,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7527,7,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7499,7,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7424,7,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7248,7,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7037,7,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6522,7,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5636,7,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4413,7,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3223,7,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2477,7,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1962,7,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.1895,7,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.0687,7,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8202,8,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8223,8,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8201,8,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8077,8,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7926,8,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7443,8,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6534,8,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5212,8,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3895,8,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3101,8,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2621,8,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3132,8,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8744,9,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8813,9,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8845,9,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8773,9,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8687,9,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8229,9,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7267,9,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5765,9,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4161,9,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.3085,9,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.2098,9,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.952,10,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9672,10,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9802,10,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.984,10,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9897,10,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9559,10,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8647,10,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7051,10,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.5231,10,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.4095,10,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0219,11,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0469,11,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.072,11,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0902,11,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1165,11,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1029,11,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0254,11,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8591,11,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.6397,11,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0767,12,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1127,12,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1523,12,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1892,12,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.2455,12,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.2673,12,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.2275,12,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0852,12,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0753,13,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1178,13,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.167,13,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.2173,13,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.3025,13,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.363,13,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.3746,13,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0199,14,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0615,14,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.111,14,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1615,14,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.2647,14,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.3511,14,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9475,15,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9835,15,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.026,15,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.0622,15,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,3.1755,15,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8863,16,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9157,16,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9479,16,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9457,16,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8654,17,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9001,17,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.9502,17,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8212,18,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.8485,18,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-05,0,2.7931,19,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4499,1,19,19Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4351,1,18,18Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4161,1,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.3899,1,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.3616,1,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.315,1,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.2498,1,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.1717,1,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.1009,1,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0549,1,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0186,1,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0008,1,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.9689,1,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.9442,1,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.8689,1,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.7976,1,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.7559,1,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.7282,1,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.6917,1,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.5019,2,18,18Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4883,2,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4705,2,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4452,2,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4176,2,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.3704,2,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.3029,2,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.221,2,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.1466,2,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0994,2,9,9Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0632,2,8,8Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0485,2,7,7Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.0182,2,6,6Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.9976,2,5,5Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.9153,2,4,4Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.8342,2,3,3Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.7888,2,2,2Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,1.7653,2,1,1Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.555,3,17,17Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.543,3,16,16Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.5267,3,15,15Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.5025,3,14,14Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.476,3,13,13Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.4284,3,12,12Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.3584,3,11,11Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.272,3,10,10Y
上海清算所国开债收益率曲线,远期的到期,2026-02-06,0,2.1935,3,9,9Y
