曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7225,4,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7294,4,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7362,4,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7441,4,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7528,4,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7621,4,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7404,4,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7131,4,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.681,4,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6436,4,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6129,4,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5818,4,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5062,4,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.4554,4,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.374,4,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.2976,4,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.2153,4,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.1495,4,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.0982,4,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.0024,4,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.0816,4,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7304,5,25,25Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.736,5,24,24Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7424,5,23,23Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7493,5,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7565,5,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7644,5,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7734,5,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7826,5,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7932,5,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8048,5,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8177,5,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7972,5,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7709,5,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7397,5,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7028,5,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6736,5,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6444,5,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5652,5,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5139,5,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.4267,5,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.3437,5,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.2505,5,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.1732,5,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.1067,5,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,1.9216,5,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7771,6,24,24Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7845,6,23,23Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7929,6,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.802,6,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8116,6,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8222,6,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8343,6,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8469,6,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8614,6,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8776,6,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8957,6,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8782,6,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8548,6,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8266,6,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7927,6,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7685,6,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7456,6,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6667,6,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6214,6,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5352,6,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.4556,6,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.3653,6,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.3033,6,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.2961,6,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8059,7,23,23Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8147,7,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8246,7,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8355,7,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8472,7,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.86,7,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8747,7,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8903,7,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9083,7,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9286,7,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9515,7,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.936,7,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9145,7,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.888,7,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8557,7,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8349,7,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8169,7,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7342,7,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6916,7,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5987,7,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.5114,7,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.4012,7,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.3107,7,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8366,8,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8471,8,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8589,8,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8719,8,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.886,8,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9015,8,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9194,8,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9387,8,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.961,8,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9865,8,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0156,8,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0033,8,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9849,8,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9617,8,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9329,8,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9185,8,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9097,8,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.826,8,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7933,8,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6998,8,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.6157,8,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.4939,8,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8588,9,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8708,9,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8843,9,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8993,9,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9157,9,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.934,9,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9551,9,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9781,9,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0049,9,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.036,9,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0721,9,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.063,9,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0479,9,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0283,9,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0033,9,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9967,9,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0002,9,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9151,9,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8988,9,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8071,9,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7408,9,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8667,10,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8798,10,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8947,10,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9114,10,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9297,10,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9502,10,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9741,10,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0004,10,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0316,10,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.068,10,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.111,10,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1045,10,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0918,10,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0745,10,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0517,10,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0526,10,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.07,10,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9767,10,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9813,10,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8753,10,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8661,11,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8801,11,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8962,11,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9142,11,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9342,11,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9568,11,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9834,11,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0131,11,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0485,11,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0907,11,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1415,11,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1373,11,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1267,11,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1114,11,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0904,11,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1005,11,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.139,11,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0297,11,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0906,11,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8498,12,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8642,12,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8807,12,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8995,12,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9203,12,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9442,12,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9726,12,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0047,12,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0436,12,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0908,12,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1488,12,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1449,12,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1334,12,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.116,12,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0903,12,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.104,12,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1643,12,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.967,12,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8409,13,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.856,13,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8735,13,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8935,13,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.916,13,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9419,13,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9732,13,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0091,13,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0535,13,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1085,13,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1782,13,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1779,13,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1699,13,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1562,13,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1341,13,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1758,13,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.3683,13,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7992,14,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8133,14,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8299,14,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8489,14,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8706,14,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8958,14,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9268,14,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9629,14,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0085,14,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0667,14,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1429,14,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1362,14,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1164,14,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0812,14,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0117,14,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9776,14,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7844,15,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7989,15,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8161,15,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.836,15,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.859,15,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8863,15,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9203,15,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9608,15,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0135,15,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0832,15,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1792,15,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.179,15,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1656,15,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.1354,15,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0468,15,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7613,16,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7757,16,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.793,16,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8133,16,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.837,16,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.8656,16,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9023,16,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.9469,16,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0073,16,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.0912,16,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.215,16,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.226,16,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.2279,16,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,3.2268,16,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7181,17,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7308,17,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7465,17,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7651,17,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的到期,2026-03-03,0,2.7872,17,9,9Y
