曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8377,8,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8585,8,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.836,8,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.816,8,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.7414,8,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6409,8,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.5517,8,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.4686,8,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.3997,8,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.2746,8,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.3186,8,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8686,9,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8897,9,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9186,9,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9008,9,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8872,9,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8121,9,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.7054,9,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6101,9,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.5187,9,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.4402,9,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.2307,9,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9326,10,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9632,10,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0049,10,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9969,10,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9971,10,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9287,10,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8244,10,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.7368,10,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.663,10,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6502,10,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.964,11,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0024,11,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0557,11,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0548,11,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0666,11,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9985,11,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8826,11,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.7802,11,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6759,11,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0001,12,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0492,12,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1192,12,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1308,12,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1645,12,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1062,12,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9861,12,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8846,12,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0166,13,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0766,13,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1661,13,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1925,13,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.258,13,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.2172,13,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0878,13,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0047,14,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0744,14,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1858,14,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.2274,14,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.3432,14,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.3469,14,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9364,15,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0064,15,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1321,15,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.1677,15,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.3395,15,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8359,16,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8956,16,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.0286,16,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.9962,16,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.7825,17,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.8454,17,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,3.061,17,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6436,18,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.6302,18,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-04,0,2.657,19,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4986,1,19,19Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.493,1,18,18Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4835,1,17,17Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4481,1,16,16Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4092,1,15,15Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3422,1,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2658,1,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1981,1,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1355,1,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0827,1,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0185,1,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9913,1,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9452,1,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.8777,1,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.8252,1,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.7426,1,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.7352,1,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.6751,1,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.693,1,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5436,2,18,18Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5402,2,17,17Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5331,2,16,16Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4987,2,15,15Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4606,2,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3923,2,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3136,2,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2441,2,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1799,2,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1261,2,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0592,2,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0339,2,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9872,2,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9146,2,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.8583,2,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.7591,2,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.7563,2,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.6571,2,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.596,3,17,17Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5957,3,16,16Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5918,3,15,15Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5591,3,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5226,3,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4538,3,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3735,3,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.303,3,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2381,3,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1849,3,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1168,3,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0969,3,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0534,3,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9791,3,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9254,3,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.8101,3,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.8555,3,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6424,4,16,16Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6452,4,15,15Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6445,4,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6134,4,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5784,4,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5084,4,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4255,4,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3529,4,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.286,4,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.232,4,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1604,4,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1452,4,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1029,4,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.0203,4,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.9604,4,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,1.7647,4,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7012,5,15,15Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7084,5,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7125,5,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6844,5,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6527,5,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.583,5,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4992,5,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4266,5,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3607,5,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3101,5,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2397,5,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2405,5,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2159,5,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1484,5,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1565,5,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7402,6,14,14Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.751,6,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.759,6,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7325,6,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7025,6,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6305,6,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5421,6,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4653,6,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3948,6,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3409,6,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2605,6,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2686,6,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2456,6,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.1402,6,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7865,7,13,13Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8021,7,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8155,7,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.792,7,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7651,7,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.692,7,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5996,7,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5195,7,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4458,7,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3911,7,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3006,7,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3328,7,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3511,7,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8229,8,12,12Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8432,8,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.862,8,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8411,8,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.817,8,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7408,8,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6411,8,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5533,8,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4695,8,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4044,8,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2754,8,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.3145,8,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8692,9,11,11Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8962,9,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.923,9,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9071,9,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.889,9,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.812,9,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7065,9,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.613,9,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.5212,9,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.4494,9,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.2363,9,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9327,10,10,10Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9697,10,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0092,10,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0033,10,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9981,10,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9275,10,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8244,10,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7389,10,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6639,10,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.663,10,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9628,11,9,9Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0082,11,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0587,11,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0601,11,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0653,11,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9937,11,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8783,11,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7769,11,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6648,11,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0001,12,8,8Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0573,12,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1245,12,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1393,12,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1657,12,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1036,12,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.9852,12,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8892,12,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0159,13,7,7Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0854,13,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1717,13,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.202,13,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.258,13,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.211,13,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0812,13,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.005,14,6,6Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0862,14,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1943,14,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.2422,14,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.3465,14,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.3408,14,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.938,15,5,5Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0226,15,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.1455,15,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.193,15,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.3522,15,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8347,16,4,4Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.913,16,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0423,16,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.034,16,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.7684,17,3,3Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.8525,17,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,3.0506,17,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6276,18,2,2Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6549,18,1,1Y
上海清算所农发行债收益率曲线,远期的即期,2026-03-05,0,2.6002,19,1,1Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4504,1,19,19Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4465,1,18,18Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4364,1,17,17Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4105,1,16,16Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.3654,1,15,15Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.3159,1,14,14Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.2589,1,13,13Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1913,1,12,12Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1269,1,11,11Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.0785,1,10,10Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.041,1,9,9Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.0293,1,8,8Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.9904,1,7,7Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.926,1,6,6Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.866,1,5,5Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.7955,1,4,4Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.7882,1,3,3Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.7121,1,2,2Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.7267,1,1,1Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.5,2,18,18Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4981,2,17,17Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4898,2,16,16Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4646,2,15,15Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4188,2,14,14Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.3684,2,13,13Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.3096,2,12,12Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.239,2,11,11Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1716,2,10,10Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1216,2,9,9Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.0839,2,8,8Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.076,2,7,7Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.0373,2,6,6Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.9682,2,5,5Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.9024,2,4,4Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.8193,2,3,3Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.8197,2,2,2Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,1.6971,2,1,1Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.558,3,17,17Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.5588,3,16,16Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.553,3,15,15Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.5294,3,14,14Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4836,3,13,13Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.4328,3,12,12Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.3729,3,11,11Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.2998,3,10,10Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.23,3,9,9Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1798,3,8,8Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1438,3,7,7Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1437,3,6,6Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.1096,3,5,5Y
上海清算所农发行债收益率曲线,远期的到期,2026-02-03,0,2.0393,3,4,4Y
